"layer","x","y","fill","PANEL","group","align_padding","flipped_aes","ymin","ymax","xmin","xmax","colour","linewidth","linetype","alpha"
1,2000.875,0.278769841269841,"#e41a1c","1",2,"FALSE","FALSE",0.209077380952381,0.278769841269841,2000.875,2000.875,"white",0.15,1,0.95
1,2001,0.277777777777778,"#e41a1c","1",2,"FALSE","FALSE",0.208333333333333,0.277777777777778,2001,2001,"white",0.15,1,0.95
1,2001.125,0.277777777777778,"#e41a1c","1",2,"FALSE","FALSE",0.208333333333333,0.277777777777778,2001.125,2001.125,"white",0.15,1,0.95
1,2001.875,0.277777777777778,"#e41a1c","1",2,"FALSE","FALSE",0.208333333333333,0.277777777777778,2001.875,2001.875,"white",0.15,1,0.95
1,2002,0.277777777777778,"#e41a1c","1",2,"FALSE","FALSE",0.208333333333333,0.277777777777778,2002,2002,"white",0.15,1,0.95
1,2002.125,0.279014459665145,"#e41a1c","1",2,"FALSE","FALSE",0.209688926940639,0.279014459665145,2002.125,2002.125,"white",0.15,1,0.95
1,2002.875,0.286434550989346,"#e41a1c","1",2,"FALSE","FALSE",0.217822488584475,0.286434550989346,2002.875,2002.875,"white",0.15,1,0.95
1,2003,0.287671232876712,"#e41a1c","1",2,"FALSE","FALSE",0.219178082191781,0.287671232876712,2003,2003,"white",0.15,1,0.95
1,2003.125,0.286968739023533,"#e41a1c","1",2,"FALSE","FALSE",0.219024411661398,0.286968739023533,2003.125,2003.125,"white",0.15,1,0.95
1,2003.875,0.282753775904461,"#e41a1c","1",2,"FALSE","FALSE",0.218102388479101,0.282753775904461,2003.875,2003.875,"white",0.15,1,0.95
1,2004,0.282051282051282,"#e41a1c","1",2,"FALSE","FALSE",0.217948717948718,0.282051282051282,2004,2004,"white",0.15,1,0.95
1,2004.125,0.283187276858163,"#e41a1c","1",2,"FALSE","FALSE",0.219186140863356,0.283187276858163,2004.125,2004.125,"white",0.15,1,0.95
1,2004.875,0.290003245699448,"#e41a1c","1",2,"FALSE","FALSE",0.226610678351185,0.290003245699448,2004.875,2004.875,"white",0.15,1,0.95
1,2005,0.291139240506329,"#e41a1c","1",2,"FALSE","FALSE",0.227848101265823,0.291139240506329,2005,2005,"white",0.15,1,0.95
1,2005.125,0.290684335443038,"#e41a1c","1",2,"FALSE","FALSE",0.227492088607595,0.290684335443038,2005.125,2005.125,"white",0.15,1,0.95
1,2005.875,0.287954905063291,"#e41a1c","1",2,"FALSE","FALSE",0.225356012658228,0.287954905063291,2005.875,2005.875,"white",0.15,1,0.95
1,2006,0.2875,"#e41a1c","1",2,"FALSE","FALSE",0.225,0.2875,2006,2006,"white",0.15,1,0.95
1,2006.125,0.2875,"#e41a1c","1",2,"FALSE","FALSE",0.225,0.2875,2006.125,2006.125,"white",0.15,1,0.95
1,2006.875,0.2875,"#e41a1c","1",2,"FALSE","FALSE",0.225,0.2875,2006.875,2006.875,"white",0.15,1,0.95
1,2007,0.2875,"#e41a1c","1",2,"FALSE","FALSE",0.225,0.2875,2007,2007,"white",0.15,1,0.95
1,2007.125,0.293229166666667,"#e41a1c","1",2,"FALSE","FALSE",0.223263888888889,0.293229166666667,2007.125,2007.125,"white",0.15,1,0.95
1,2007.875,0.327604166666667,"#e41a1c","1",2,"FALSE","FALSE",0.212847222222222,0.327604166666667,2007.875,2007.875,"white",0.15,1,0.95
1,2008,0.333333333333333,"#e41a1c","1",2,"FALSE","FALSE",0.211111111111111,0.333333333333333,2008,2008,"white",0.15,1,0.95
1,2008.125,0.334249084249084,"#e41a1c","1",2,"FALSE","FALSE",0.21219474969475,0.334249084249084,2008.125,2008.125,"white",0.15,1,0.95
1,2008.875,0.33974358974359,"#e41a1c","1",2,"FALSE","FALSE",0.218696581196581,0.33974358974359,2008.875,2008.875,"white",0.15,1,0.95
1,2009,0.340659340659341,"#e41a1c","1",2,"FALSE","FALSE",0.21978021978022,0.340659340659341,2009,2009,"white",0.15,1,0.95
1,2009.125,0.340659340659341,"#e41a1c","1",2,"FALSE","FALSE",0.21978021978022,0.340659340659341,2009.125,2009.125,"white",0.15,1,0.95
1,2009.875,0.340659340659341,"#e41a1c","1",2,"FALSE","FALSE",0.21978021978022,0.340659340659341,2009.875,2009.875,"white",0.15,1,0.95
1,2010,0.340659340659341,"#e41a1c","1",2,"FALSE","FALSE",0.21978021978022,0.340659340659341,2010,2010,"white",0.15,1,0.95
1,2010.125,0.340196488294314,"#e41a1c","1",2,"FALSE","FALSE",0.219481605351171,0.340196488294314,2010.125,2010.125,"white",0.15,1,0.95
1,2010.875,0.337419374104157,"#e41a1c","1",2,"FALSE","FALSE",0.217689918776875,0.337419374104157,2010.875,2010.875,"white",0.15,1,0.95
1,2011,0.33695652173913,"#e41a1c","1",2,"FALSE","FALSE",0.217391304347826,0.33695652173913,2011,2011,"white",0.15,1,0.95
1,2011.125,0.33695652173913,"#e41a1c","1",2,"FALSE","FALSE",0.217391304347826,0.33695652173913,2011.125,2011.125,"white",0.15,1,0.95
1,2011.875,0.33695652173913,"#e41a1c","1",2,"FALSE","FALSE",0.217391304347826,0.33695652173913,2011.875,2011.875,"white",0.15,1,0.95
1,2012,0.33695652173913,"#e41a1c","1",2,"FALSE","FALSE",0.217391304347826,0.33695652173913,2012,2012,"white",0.15,1,0.95
1,2012.125,0.336942219679634,"#e41a1c","1",2,"FALSE","FALSE",0.216533180778032,0.336942219679634,2012.125,2012.125,"white",0.15,1,0.95
1,2012.875,0.336856407322654,"#e41a1c","1",2,"FALSE","FALSE",0.211384439359268,0.336856407322654,2012.875,2012.875,"white",0.15,1,0.95
1,2013,0.336842105263158,"#e41a1c","1",2,"FALSE","FALSE",0.210526315789474,0.336842105263158,2013,2013,"white",0.15,1,0.95
1,2013.125,0.33640350877193,"#e41a1c","1",2,"FALSE","FALSE",0.210252192982456,0.33640350877193,2013.125,2013.125,"white",0.15,1,0.95
1,2013.875,0.333771929824561,"#e41a1c","1",2,"FALSE","FALSE",0.208607456140351,0.333771929824561,2013.875,2013.875,"white",0.15,1,0.95
1,2014,0.333333333333333,"#e41a1c","1",2,"FALSE","FALSE",0.208333333333333,0.333333333333333,2014,2014,"white",0.15,1,0.95
1,2014.125,0.332903780068729,"#e41a1c","1",2,"FALSE","FALSE",0.208064862542955,0.332903780068729,2014.125,2014.125,"white",0.15,1,0.95
1,2014.875,0.3303264604811,"#e41a1c","1",2,"FALSE","FALSE",0.206454037800687,0.3303264604811,2014.875,2014.875,"white",0.15,1,0.95
1,2015,0.329896907216495,"#e41a1c","1",2,"FALSE","FALSE",0.206185567010309,0.329896907216495,2015,2015,"white",0.15,1,0.95
1,2015.125,0.329896907216495,"#e41a1c","1",2,"FALSE","FALSE",0.206185567010309,0.329896907216495,2015.125,2015.125,"white",0.15,1,0.95
1,2015.875,0.329896907216495,"#e41a1c","1",2,"FALSE","FALSE",0.206185567010309,0.329896907216495,2015.875,2015.875,"white",0.15,1,0.95
1,2016,0.329896907216495,"#e41a1c","1",2,"FALSE","FALSE",0.206185567010309,0.329896907216495,2016,2016,"white",0.15,1,0.95
1,2016.125,0.329896907216495,"#e41a1c","1",2,"FALSE","FALSE",0.206185567010309,0.329896907216495,2016.125,2016.125,"white",0.15,1,0.95
1,2016.875,0.329896907216495,"#e41a1c","1",2,"FALSE","FALSE",0.206185567010309,0.329896907216495,2016.875,2016.875,"white",0.15,1,0.95
1,2017,0.329896907216495,"#e41a1c","1",2,"FALSE","FALSE",0.206185567010309,0.329896907216495,2017,2017,"white",0.15,1,0.95
1,2017.125,0.330751630549127,"#e41a1c","1",2,"FALSE","FALSE",0.207198085419735,0.330751630549127,2017.125,2017.125,"white",0.15,1,0.95
1,2017.875,0.335879970544919,"#e41a1c","1",2,"FALSE","FALSE",0.213273195876289,0.335879970544919,2017.875,2017.875,"white",0.15,1,0.95
1,2018,0.336734693877551,"#e41a1c","1",2,"FALSE","FALSE",0.214285714285714,0.336734693877551,2018,2018,"white",0.15,1,0.95
1,2018.125,0.33757215007215,"#e41a1c","1",2,"FALSE","FALSE",0.215277777777778,0.33757215007215,2018.125,2018.125,"white",0.15,1,0.95
1,2018.875,0.342596887239744,"#e41a1c","1",2,"FALSE","FALSE",0.221230158730159,0.342596887239744,2018.875,2018.875,"white",0.15,1,0.95
1,2019,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2019,2019,"white",0.15,1,0.95
1,2019.125,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2019.125,2019.125,"white",0.15,1,0.95
1,2019.875,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2019.875,2019.875,"white",0.15,1,0.95
1,2020,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2020,2020,"white",0.15,1,0.95
1,2020.125,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2020.125,2020.125,"white",0.15,1,0.95
1,2020.875,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2020.875,2020.875,"white",0.15,1,0.95
1,2021,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2021,2021,"white",0.15,1,0.95
1,2021.125,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2021.125,2021.125,"white",0.15,1,0.95
1,2021.875,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2021.875,2021.875,"white",0.15,1,0.95
1,2022,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2022,2022,"white",0.15,1,0.95
1,2022.125,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2022.125,2022.125,"white",0.15,1,0.95
1,2022.875,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2022.875,2022.875,"white",0.15,1,0.95
1,2023,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2023,2023,"white",0.15,1,0.95
1,2023.125,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2023.125,2023.125,"white",0.15,1,0.95
1,2023.875,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2023.875,2023.875,"white",0.15,1,0.95
1,2024,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2024,2024,"white",0.15,1,0.95
1,2024.125,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2024.125,2024.125,"white",0.15,1,0.95
1,2024.875,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2024.875,2024.875,"white",0.15,1,0.95
1,2025,0.343434343434343,"#e41a1c","1",2,"FALSE","FALSE",0.222222222222222,0.343434343434343,2025,2025,"white",0.15,1,0.95
1,2025.125,0,"#e41a1c","1",2,"TRUE","FALSE",0,0,2025.125,2025.125,"white",0.15,1,0.95
1,1899.875,0,"#4daf4a","1",3,"TRUE","FALSE",0,0,1899.875,1899.875,"white",0.15,1,0.95
1,1900,0.285714285714286,"#4daf4a","1",3,"FALSE","FALSE",0,0.285714285714286,1900,1900,"white",0.15,1,0.95
1,1900.125,0.275,"#4daf4a","1",3,"FALSE","FALSE",0,0.275,1900.125,1900.125,"white",0.15,1,0.95
1,1900.875,0.210714285714286,"#4daf4a","1",3,"FALSE","FALSE",0,0.210714285714286,1900.875,1900.875,"white",0.15,1,0.95
1,1901,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1901,1901,"white",0.15,1,0.95
1,1901.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1901.125,1901.125,"white",0.15,1,0.95
1,1901.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1901.875,1901.875,"white",0.15,1,0.95
1,1902,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1902,1902,"white",0.15,1,0.95
1,1902.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1902.125,1902.125,"white",0.15,1,0.95
1,1902.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1902.875,1902.875,"white",0.15,1,0.95
1,1903,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1903,1903,"white",0.15,1,0.95
1,1903.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1903.125,1903.125,"white",0.15,1,0.95
1,1903.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1903.875,1903.875,"white",0.15,1,0.95
1,1904,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1904,1904,"white",0.15,1,0.95
1,1904.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1904.125,1904.125,"white",0.15,1,0.95
1,1904.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1904.875,1904.875,"white",0.15,1,0.95
1,1905,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1905,1905,"white",0.15,1,0.95
1,1905.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1905.125,1905.125,"white",0.15,1,0.95
1,1905.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1905.875,1905.875,"white",0.15,1,0.95
1,1906,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1906,1906,"white",0.15,1,0.95
1,1906.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1906.125,1906.125,"white",0.15,1,0.95
1,1906.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1906.875,1906.875,"white",0.15,1,0.95
1,1907,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1907,1907,"white",0.15,1,0.95
1,1907.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1907.125,1907.125,"white",0.15,1,0.95
1,1907.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1907.875,1907.875,"white",0.15,1,0.95
1,1908,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1908,1908,"white",0.15,1,0.95
1,1908.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1908.125,1908.125,"white",0.15,1,0.95
1,1908.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1908.875,1908.875,"white",0.15,1,0.95
1,1909,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1909,1909,"white",0.15,1,0.95
1,1909.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1909.125,1909.125,"white",0.15,1,0.95
1,1909.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1909.875,1909.875,"white",0.15,1,0.95
1,1910,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1910,1910,"white",0.15,1,0.95
1,1910.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1910.125,1910.125,"white",0.15,1,0.95
1,1910.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1910.875,1910.875,"white",0.15,1,0.95
1,1911,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1911,1911,"white",0.15,1,0.95
1,1911.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1911.125,1911.125,"white",0.15,1,0.95
1,1911.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1911.875,1911.875,"white",0.15,1,0.95
1,1912,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1912,1912,"white",0.15,1,0.95
1,1912.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1912.125,1912.125,"white",0.15,1,0.95
1,1912.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1912.875,1912.875,"white",0.15,1,0.95
1,1913,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1913,1913,"white",0.15,1,0.95
1,1913.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1913.125,1913.125,"white",0.15,1,0.95
1,1913.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1913.875,1913.875,"white",0.15,1,0.95
1,1914,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1914,1914,"white",0.15,1,0.95
1,1914.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1914.125,1914.125,"white",0.15,1,0.95
1,1914.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1914.875,1914.875,"white",0.15,1,0.95
1,1915,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1915,1915,"white",0.15,1,0.95
1,1915.125,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1915.125,1915.125,"white",0.15,1,0.95
1,1915.875,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1915.875,1915.875,"white",0.15,1,0.95
1,1916,0.2,"#4daf4a","1",3,"FALSE","FALSE",0,0.2,1916,1916,"white",0.15,1,0.95
1,1916.125,0.209090909090909,"#4daf4a","1",3,"FALSE","FALSE",0,0.209090909090909,1916.125,1916.125,"white",0.15,1,0.95
1,1916.875,0.263636363636364,"#4daf4a","1",3,"FALSE","FALSE",0,0.263636363636364,1916.875,1916.875,"white",0.15,1,0.95
1,1917,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1917,1917,"white",0.15,1,0.95
1,1917.125,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1917.125,1917.125,"white",0.15,1,0.95
1,1917.875,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1917.875,1917.875,"white",0.15,1,0.95
1,1918,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1918,1918,"white",0.15,1,0.95
1,1918.125,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1918.125,1918.125,"white",0.15,1,0.95
1,1918.875,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1918.875,1918.875,"white",0.15,1,0.95
1,1919,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1919,1919,"white",0.15,1,0.95
1,1919.125,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1919.125,1919.125,"white",0.15,1,0.95
1,1919.875,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1919.875,1919.875,"white",0.15,1,0.95
1,1920,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1920,1920,"white",0.15,1,0.95
1,1920.125,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1920.125,1920.125,"white",0.15,1,0.95
1,1920.875,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1920.875,1920.875,"white",0.15,1,0.95
1,1921,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1921,1921,"white",0.15,1,0.95
1,1921.125,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1921.125,1921.125,"white",0.15,1,0.95
1,1921.875,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1921.875,1921.875,"white",0.15,1,0.95
1,1922,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1922,1922,"white",0.15,1,0.95
1,1922.125,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1922.125,1922.125,"white",0.15,1,0.95
1,1922.875,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1922.875,1922.875,"white",0.15,1,0.95
1,1923,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1923,1923,"white",0.15,1,0.95
1,1923.125,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1923.125,1923.125,"white",0.15,1,0.95
1,1923.875,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1923.875,1923.875,"white",0.15,1,0.95
1,1924,0.272727272727273,"#4daf4a","1",3,"FALSE","FALSE",0,0.272727272727273,1924,1924,"white",0.15,1,0.95
1,1924.125,0.28030303030303,"#4daf4a","1",3,"FALSE","FALSE",0,0.28030303030303,1924.125,1924.125,"white",0.15,1,0.95
1,1924.875,0.325757575757576,"#4daf4a","1",3,"FALSE","FALSE",0,0.325757575757576,1924.875,1924.875,"white",0.15,1,0.95
1,1925,0.333333333333333,"#4daf4a","1",3,"FALSE","FALSE",0,0.333333333333333,1925,1925,"white",0.15,1,0.95
1,1925.125,0.333333333333333,"#4daf4a","1",3,"FALSE","FALSE",0,0.333333333333333,1925.125,1925.125,"white",0.15,1,0.95
1,1925.875,0.333333333333333,"#4daf4a","1",3,"FALSE","FALSE",0,0.333333333333333,1925.875,1925.875,"white",0.15,1,0.95
1,1926,0.333333333333333,"#4daf4a","1",3,"FALSE","FALSE",0,0.333333333333333,1926,1926,"white",0.15,1,0.95
1,1926.125,0.333333333333333,"#4daf4a","1",3,"FALSE","FALSE",0,0.333333333333333,1926.125,1926.125,"white",0.15,1,0.95
1,1926.875,0.333333333333333,"#4daf4a","1",3,"FALSE","FALSE",0,0.333333333333333,1926.875,1926.875,"white",0.15,1,0.95
1,1927,0.333333333333333,"#4daf4a","1",3,"FALSE","FALSE",0,0.333333333333333,1927,1927,"white",0.15,1,0.95
1,1927.125,0.333333333333333,"#4daf4a","1",3,"FALSE","FALSE",0,0.333333333333333,1927.125,1927.125,"white",0.15,1,0.95
1,1927.875,0.333333333333333,"#4daf4a","1",3,"FALSE","FALSE",0,0.333333333333333,1927.875,1927.875,"white",0.15,1,0.95
1,1928,0.333333333333333,"#4daf4a","1",3,"FALSE","FALSE",0,0.333333333333333,1928,1928,"white",0.15,1,0.95
1,1928.125,0.33974358974359,"#4daf4a","1",3,"FALSE","FALSE",0.00961538461538462,0.33974358974359,1928.125,1928.125,"white",0.15,1,0.95
1,1928.875,0.378205128205128,"#4daf4a","1",3,"FALSE","FALSE",0.0673076923076923,0.378205128205128,1928.875,1928.875,"white",0.15,1,0.95
1,1929,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1929,1929,"white",0.15,1,0.95
1,1929.125,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1929.125,1929.125,"white",0.15,1,0.95
1,1929.875,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1929.875,1929.875,"white",0.15,1,0.95
1,1930,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1930,1930,"white",0.15,1,0.95
1,1930.125,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1930.125,1930.125,"white",0.15,1,0.95
1,1930.875,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1930.875,1930.875,"white",0.15,1,0.95
1,1931,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1931,1931,"white",0.15,1,0.95
1,1931.125,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1931.125,1931.125,"white",0.15,1,0.95
1,1931.875,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1931.875,1931.875,"white",0.15,1,0.95
1,1932,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1932,1932,"white",0.15,1,0.95
1,1932.125,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1932.125,1932.125,"white",0.15,1,0.95
1,1932.875,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1932.875,1932.875,"white",0.15,1,0.95
1,1933,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1933,1933,"white",0.15,1,0.95
1,1933.125,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1933.125,1933.125,"white",0.15,1,0.95
1,1933.875,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1933.875,1933.875,"white",0.15,1,0.95
1,1934,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1934,1934,"white",0.15,1,0.95
1,1934.125,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1934.125,1934.125,"white",0.15,1,0.95
1,1934.875,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1934.875,1934.875,"white",0.15,1,0.95
1,1935,0.384615384615385,"#4daf4a","1",3,"FALSE","FALSE",0.0769230769230769,0.384615384615385,1935,1935,"white",0.15,1,0.95
1,1935.125,0.381181318681319,"#4daf4a","1",3,"FALSE","FALSE",0.0762362637362637,0.381181318681319,1935.125,1935.125,"white",0.15,1,0.95
1,1935.875,0.360576923076923,"#4daf4a","1",3,"FALSE","FALSE",0.0721153846153846,0.360576923076923,1935.875,1935.875,"white",0.15,1,0.95
1,1936,0.357142857142857,"#4daf4a","1",3,"FALSE","FALSE",0.0714285714285714,0.357142857142857,1936,1936,"white",0.15,1,0.95
