field,country,year,n_authors
Engineering,AU,2024,185
Engineering,BD,2016,1
Engineering,BD,2017,2
Engineering,BD,2018,2
Engineering,BD,2019,2
Engineering,BD,2020,3
Engineering,BD,2021,3
Engineering,BD,2022,3
Engineering,BD,2023,3
Engineering,BD,2024,3
Engineering,BE,2015,50
Engineering,BE,2016,52
Engineering,BE,2017,52
Engineering,BE,2018,49
Engineering,BE,2019,51
Engineering,BE,2020,49
Engineering,BE,2021,53
Engineering,BE,2022,54
Engineering,BE,2023,50
Engineering,BE,2024,45
Engineering,BG,2015,12
Engineering,BG,2016,11
Engineering,BG,2017,10
Engineering,BG,2018,10
Engineering,BG,2019,10
Engineering,BG,2020,9
Engineering,BG,2021,10
Engineering,BG,2022,10
Engineering,BG,2023,10
Engineering,BG,2024,9
Engineering,BH,2024,1
Engineering,BI,2022,1
Engineering,BI,2023,1
Engineering,BI,2024,1
Engineering,BR,2015,7
Engineering,BR,2016,7
Engineering,BR,2017,7
Engineering,BR,2018,4
Engineering,BR,2019,4
Engineering,BR,2020,4
Engineering,BR,2021,4
Engineering,BR,2022,4
Engineering,BR,2023,5
Engineering,BR,2024,2
Engineering,CA,2015,174
Engineering,CA,2016,172
Engineering,CA,2017,173
Engineering,CA,2018,167
Engineering,CA,2019,160
Engineering,CA,2020,159
Engineering,CA,2021,158
Engineering,CA,2022,157
Engineering,CA,2023,151
Engineering,CA,2024,159
Engineering,CH,2015,84
Engineering,CH,2016,84
Engineering,CH,2017,86
Engineering,CH,2018,91
Engineering,CH,2019,89
Engineering,CH,2020,84
Engineering,CH,2021,86
Engineering,CH,2022,84
Engineering,CH,2023,79
Engineering,CH,2024,78
Engineering,CL,2015,3
Engineering,CL,2016,3
Engineering,CL,2017,3
Engineering,CL,2018,3
Engineering,CL,2019,4
Engineering,CL,2020,4
Engineering,CL,2021,3
Engineering,CL,2022,2
Engineering,CL,2023,2
Engineering,CL,2024,2
Engineering,CM,2015,1
Engineering,CM,2016,1
Engineering,CM,2017,1
Engineering,CM,2018,1
Engineering,CM,2019,1
Engineering,CN,2015,211
Engineering,CN,2016,249
Engineering,CN,2017,307
Engineering,CN,2018,366
Engineering,CN,2019,435
Engineering,CN,2020,518
Engineering,CN,2021,609
Engineering,CN,2022,730
Engineering,CN,2023,835
Engineering,CN,2024,940
Engineering,CNX,2015,283
Engineering,CNX,2016,324
Engineering,CNX,2017,380
Engineering,CNX,2018,445
Engineering,CNX,2019,521
Engineering,CNX,2020,605
Engineering,CNX,2021,708
Engineering,CNX,2022,835
Engineering,CNX,2023,942
Engineering,CNX,2024,1052
Engineering,CO,2024,1
Engineering,CY,2015,1
Engineering,CY,2016,1
Engineering,CY,2017,1
Engineering,CY,2018,1
Engineering,CY,2019,1
Engineering,CY,2020,1
Engineering,CY,2021,1
Engineering,CY,2022,1
Engineering,CY,2023,1
Engineering,CY,2024,1
Engineering,CZ,2015,9
Engineering,CZ,2016,8
Engineering,CZ,2017,8
Engineering,CZ,2018,7
Engineering,CZ,2019,7
Engineering,CZ,2020,8
Engineering,CZ,2021,6
Engineering,CZ,2022,5
Engineering,CZ,2023,5
Engineering,CZ,2024,5
Engineering,DE,2015,254
Engineering,DE,2016,254
Engineering,DE,2017,251
Engineering,DE,2018,249
Engineering,DE,2019,249
Engineering,DE,2020,242
Engineering,DE,2021,245
Engineering,DE,2022,235
Engineering,DE,2023,233
Engineering,DE,2024,219
Engineering,DK,2015,39
Engineering,DK,2016,38
Engineering,DK,2017,38
Engineering,DK,2018,40
Engineering,DK,2019,40
Engineering,DK,2020,36
Engineering,DK,2021,37
Engineering,DK,2022,37
Engineering,DK,2023,38
Engineering,DK,2024,37
Engineering,DZ,2018,1
Engineering,DZ,2019,1
Engineering,DZ,2020,1
Engineering,DZ,2021,1
Engineering,DZ,2022,1
Engineering,DZ,2023,1
Engineering,DZ,2024,1
Engineering,EC,2023,1
Engineering,EC,2024,1
Engineering,EE,2015,1
Engineering,EE,2016,1
Engineering,EG,2015,3
Engineering,EG,2016,1
Engineering,EG,2017,1
Engineering,EG,2018,1
Engineering,EG,2019,1
Engineering,EG,2020,1
Engineering,EG,2021,1
Engineering,ES,2015,51
Engineering,ES,2016,56
Engineering,ES,2017,64
Engineering,ES,2018,64
Engineering,ES,2019,65
Engineering,ES,2020,65
Engineering,ES,2021,64
Engineering,ES,2022,63
Engineering,ES,2023,60
Engineering,ES,2024,61
Engineering,FI,2015,16
Engineering,FI,2016,16
Engineering,FI,2017,15
Engineering,FI,2018,15
Engineering,FI,2019,12
Engineering,FI,2020,10
Engineering,FI,2021,10
Engineering,FI,2022,9
Engineering,FI,2023,9
Engineering,FI,2024,13
Engineering,FR,2015,108
Engineering,FR,2016,102
Engineering,FR,2017,101
Engineering,FR,2018,99
Engineering,FR,2019,99
Engineering,FR,2020,97
Engineering,FR,2021,97
Engineering,FR,2022,96
Engineering,FR,2023,95
Engineering,FR,2024,92
Engineering,GB,2015,357
Engineering,GB,2016,349
Engineering,GB,2017,343
Engineering,GB,2018,332
Engineering,GB,2019,328
Engineering,GB,2020,317
Engineering,GB,2021,307
Engineering,GB,2022,296
Engineering,GB,2023,290
Engineering,GB,2024,281
Engineering,GR,2015,15
Engineering,GR,2016,14
Engineering,GR,2017,13
Engineering,GR,2018,12
Engineering,GR,2019,11
Engineering,GR,2020,11
Engineering,GR,2021,10
Engineering,GR,2022,9
Engineering,GR,2023,9
Engineering,GR,2024,9
Engineering,HK,2015,59
Engineering,HK,2016,60
Engineering,HK,2017,61
Engineering,HK,2018,68
Engineering,HK,2019,74
Engineering,HK,2020,80
Engineering,HK,2021,92
Engineering,HK,2022,103
Engineering,HK,2023,109
Engineering,HK,2024,122
Engineering,HU,2015,2
Engineering,HU,2016,2
Engineering,HU,2017,2
Engineering,HU,2018,2
Engineering,HU,2019,3
Engineering,HU,2020,3
Engineering,HU,2021,2
Engineering,HU,2022,3
Engineering,HU,2023,3
Engineering,HU,2024,3
Engineering,ID,2019,1
Engineering,ID,2020,1
Engineering,ID,2021,1
Engineering,ID,2022,1
Engineering,ID,2023,1
Engineering,ID,2024,1
Engineering,IE,2015,15
Engineering,IE,2016,15
Engineering,IE,2017,13
Engineering,IE,2018,12
Engineering,IE,2019,10
Engineering,IE,2020,11
Engineering,IE,2021,12
Engineering,IE,2022,12
Engineering,IE,2023,10
Engineering,IE,2024,9
Engineering,IL,2015,41
Engineering,IL,2016,39
Engineering,IL,2017,40
Engineering,IL,2018,41
Engineering,IL,2019,41
Engineering,IL,2020,41
Engineering,IL,2021,36
Engineering,IL,2022,33
Engineering,IL,2023,34
Engineering,IL,2024,33
Engineering,IN,2015,23
Engineering,IN,2016,23
Engineering,IN,2017,24
Engineering,IN,2018,27
Engineering,IN,2019,27
Engineering,IN,2020,24
Engineering,IN,2021,30
Engineering,IN,2022,31
Engineering,IN,2023,32
Engineering,IN,2024,34
Engineering,IR,2015,3
Engineering,IR,2016,7
Engineering,IR,2017,8
Engineering,IR,2018,8
Engineering,IR,2019,9
Engineering,IR,2020,13
Engineering,IR,2021,19
Engineering,IR,2022,23
Engineering,IR,2023,31
Engineering,IR,2024,29
Engineering,IS,2015,1
Engineering,IS,2016,1
Engineering,IS,2017,2
Engineering,IS,2018,2
Engineering,IS,2019,2
Engineering,IS,2020,2
Engineering,IS,2021,2
Engineering,IS,2022,2
Engineering,IS,2023,3
Engineering,IS,2024,3
Engineering,IT,2015,77
Engineering,IT,2016,78
Engineering,IT,2017,83
Engineering,IT,2018,81
Engineering,IT,2019,84
Engineering,IT,2020,80
Engineering,IT,2021,79
Engineering,IT,2022,75
Engineering,IT,2023,72
Engineering,IT,2024,66
Engineering,JO,2019,1
Engineering,JO,2020,1
Engineering,JO,2021,1
Engineering,JO,2022,1
Engineering,JO,2023,1
Engineering,JO,2024,1
Engineering,JP,2015,236
Engineering,JP,2016,227
Engineering,JP,2017,216
Engineering,JP,2018,202
Engineering,JP,2019,187
Engineering,JP,2020,178
Engineering,JP,2021,159
Engineering,JP,2022,151
Engineering,JP,2023,136
Engineering,JP,2024,131
Engineering,KH,2015,1
Engineering,KH,2016,1
Engineering,KH,2017,1
Engineering,KR,2015,68
Engineering,KR,2016,78
Engineering,KR,2017,87
Engineering,KR,2018,96
Engineering,KR,2019,106
Engineering,KR,2020,111
Engineering,KR,2021,116
Engineering,KR,2022,118
Engineering,KR,2023,120
Engineering,KR,2024,123
Engineering,KW,2018,1
Engineering,KW,2019,1
Engineering,KW,2020,1
Engineering,KW,2021,1
Engineering,KW,2022,1
Engineering,KW,2023,1
Engineering,KW,2024,1
Engineering,LB,2023,2
Engineering,LB,2024,5
Engineering,LK,2017,1
Engineering,LK,2018,1
Engineering,LK,2019,1
Engineering,LK,2020,1
Engineering,LK,2021,1
Engineering,LK,2022,1
Engineering,LK,2023,1
Engineering,LK,2024,1
Engineering,LU,2015,1
Engineering,LU,2016,1
Engineering,LU,2017,1
Engineering,LU,2018,1
Engineering,LU,2019,2
Engineering,LU,2020,2
Engineering,LU,2021,2
Engineering,LU,2022,2
Engineering,LU,2023,2
Engineering,LU,2024,3
Engineering,LV,2015,1
Engineering,LV,2016,1
Engineering,LV,2017,1
Engineering,LV,2018,1
Engineering,LV,2019,1
Engineering,LV,2020,1
Engineering,LV,2021,1
Engineering,LV,2022,1
Engineering,LV,2023,1
Engineering,MA,2015,1
Engineering,MA,2016,1
Engineering,MA,2017,1
Engineering,MA,2018,2
Engineering,MA,2019,2
Engineering,MA,2020,2
Engineering,MA,2021,1
Engineering,MA,2022,1
Engineering,MA,2023,1
Engineering,MA,2024,1
Engineering,MK,2015,2
Engineering,MK,2016,2
Engineering,MK,2017,2
Engineering,MK,2018,2
Engineering,MK,2019,2
Engineering,MK,2020,2
Engineering,MK,2021,2
Engineering,MK,2022,3
Engineering,MK,2023,4
Engineering,MK,2024,6
Engineering,MN,2015,1
Engineering,MN,2016,1
Engineering,MN,2017,1
Engineering,MN,2018,1
Engineering,MN,2019,1
Engineering,MN,2020,1
Engineering,MO,2017,1
Engineering,MO,2018,2
Engineering,MO,2019,3
Engineering,MO,2020,4
Engineering,MO,2021,6
Engineering,MO,2022,11
Engineering,MO,2023,12
Engineering,MO,2024,14
Engineering,MV,2022,1
Engineering,MV,2023,2
Engineering,MV,2024,2
Engineering,MW,2021,1
Engineering,MW,2022,1
Engineering,MW,2023,1
Engineering,MW,2024,1
Engineering,MX,2015,5
Engineering,MX,2016,7
Engineering,MX,2017,7
Engineering,MX,2018,7
Engineering,MX,2019,7
Engineering,MX,2020,6
Engineering,MX,2021,7
Engineering,MX,2022,8
Engineering,MX,2023,8
Engineering,MX,2024,7
Engineering,MY,2015,6
Engineering,MY,2016,8
Engineering,MY,2017,11
Engineering,MY,2018,12
Engineering,MY,2019,17
Engineering,MY,2020,18
Engineering,MY,2021,20
Engineering,MY,2022,22
Engineering,MY,2023,27
Engineering,MY,2024,29
Engineering,NE,2015,1
Engineering,NE,2016,1
Engineering,NE,2017,1
Engineering,NE,2018,1
Engineering,NE,2019,1
Engineering,NE,2020,1
Engineering,NE,2021,1
Engineering,NE,2022,1
Engineering,NL,2015,87
Engineering,NL,2016,85
Engineering,NL,2017,85
Engineering,NL,2018,87
Engineering,NL,2019,91
Engineering,NL,2020,84
Engineering,NL,2021,85
Engineering,NL,2022,80
Engineering,NL,2023,78
Engineering,NL,2024,77
Engineering,NO,2015,7
Engineering,NO,2016,7
Engineering,NO,2017,7
Engineering,NO,2018,7
Engineering,NO,2019,7
Engineering,NO,2020,8
Engineering,NO,2021,8
Engineering,NO,2022,10
Engineering,NO,2023,10
Engineering,NO,2024,11
Engineering,NZ,2015,12
Engineering,NZ,2016,10
Engineering,NZ,2017,10
Engineering,NZ,2018,9
Engineering,NZ,2019,8
Engineering,NZ,2020,8
Engineering,NZ,2021,9
Engineering,NZ,2022,9
Engineering,NZ,2023,9
Engineering,NZ,2024,9
Engineering,OM,2024,1
Engineering,PH,2020,1
Engineering,PH,2021,1
Engineering,PH,2022,1
Engineering,PH,2023,1
Engineering,PH,2024,1
Engineering,PK,2015,1
Engineering,PK,2016,1
Engineering,PK,2017,1
Engineering,PK,2018,1
Engineering,PK,2019,4
Engineering,PK,2020,4
Engineering,PK,2021,7
Engineering,PK,2022,7
Engineering,PK,2023,8
Engineering,PK,2024,11
Engineering,PL,2015,8
Engineering,PL,2016,11
Engineering,PL,2017,10
Engineering,PL,2018,9
Engineering,PL,2019,8
Engineering,PL,2020,8
Engineering,PL,2021,6
Engineering,PL,2022,5
Engineering,PL,2023,7
Engineering,PL,2024,5
Engineering,PR,2015,1
Engineering,PR,2016,1
Engineering,PR,2017,1
Engineering,PR,2018,1
Engineering,PR,2019,1
Engineering,PR,2020,1
Engineering,PR,2021,1
Engineering,PR,2022,1
Engineering,PR,2023,1
Engineering,PR,2024,1
Engineering,PT,2015,8
Engineering,PT,2016,9
Engineering,PT,2017,10
Engineering,PT,2018,13
Engineering,PT,2019,15
Engineering,PT,2020,15
Engineering,PT,2021,15
Engineering,PT,2022,16
Engineering,PT,2023,19
Engineering,PT,2024,20
Engineering,QA,2015,1
Engineering,QA,2016,1
Engineering,QA,2017,2
Engineering,QA,2018,2
Engineering,QA,2019,2
Engineering,QA,2020,3
Engineering,QA,2021,3
Engineering,QA,2022,3
Engineering,QA,2023,4
Engineering,QA,2024,3
Engineering,RO,2015,4
Engineering,RO,2016,3
Engineering,RO,2017,3
Engineering,RO,2018,3
Engineering,RO,2019,3
Engineering,RO,2020,3
Engineering,RO,2021,3
Engineering,RO,2022,4
Engineering,RO,2023,4
Engineering,RO,2024,4
Engineering,RS,2015,2
Engineering,RS,2016,2
Engineering,RS,2017,2
Engineering,RS,2018,2
Engineering,RS,2019,1
Engineering,RS,2020,1
Engineering,RS,2021,1
Engineering,RS,2022,1
Engineering,RS,2023,1
Engineering,RS,2024,1
Engineering,RU,2015,15
Engineering,RU,2016,18
Engineering,RU,2017,15
Engineering,RU,2018,18
Engineering,RU,2019,20
Engineering,RU,2020,22
Engineering,RU,2021,23
Engineering,RU,2022,22
Engineering,RU,2023,22
Engineering,RU,2024,21
Engineering,SA,2015,16
Engineering,SA,2016,22
Engineering,SA,2017,26
Engineering,SA,2018,33
Engineering,SA,2019,38
Engineering,SA,2020,45
Engineering,SA,2021,50
Engineering,SA,2022,51
Engineering,SA,2023,57
Engineering,SA,2024,55
Engineering,SD,2018,1
Engineering,SD,2019,1
Engineering,SD,2020,4
Engineering,SD,2021,4
Engineering,SD,2022,4
Engineering,SD,2023,5
Engineering,SD,2024,4
Engineering,SE,2015,66
Engineering,SE,2016,61
Engineering,SE,2017,62
Engineering,SE,2018,63
Engineering,SE,2019,62
Engineering,SE,2020,62
Engineering,SE,2021,63
Engineering,SE,2022,59
Engineering,SE,2023,55
Engineering,SE,2024,54
Engineering,SG,2015,67
Engineering,SG,2016,75
Engineering,SG,2017,88
Engineering,SG,2018,98
Engineering,SG,2019,110
Engineering,SG,2020,129
Engineering,SG,2021,144
Engineering,SG,2022,150
Engineering,SG,2023,150
Engineering,SG,2024,154
Engineering,SI,2024,1
Engineering,SK,2015,2
Engineering,SK,2016,3
Engineering,SK,2017,4
Engineering,SK,2018,4
Engineering,SK,2019,3
Engineering,SK,2020,3
Engineering,SK,2021,3
Engineering,SK,2022,4
Engineering,SK,2023,4
Engineering,SK,2024,3
Engineering,SS,2015,6
Engineering,SS,2016,6
Engineering,SS,2017,6
Engineering,SS,2018,6
Engineering,SS,2019,7
Engineering,SS,2020,7
Engineering,SS,2021,7
Engineering,SS,2022,6
Engineering,SS,2023,7
Engineering,SS,2024,7
Engineering,TH,2016,1
Engineering,TH,2017,1
Engineering,TH,2018,1
Engineering,TH,2019,1
Engineering,TH,2020,2
Engineering,TH,2021,2
Engineering,TH,2022,5
Engineering,TH,2023,6
Engineering,TH,2024,8
Engineering,TR,2015,6
Engineering,TR,2016,5
Engineering,TR,2017,4
Engineering,TR,2018,5
Engineering,TR,2019,6
Engineering,TR,2020,8
Engineering,TR,2021,8
Engineering,TR,2022,9
Engineering,TR,2023,9
Engineering,TR,2024,8
Engineering,TW,2015,26
Engineering,TW,2016,29
Engineering,TW,2017,30
Engineering,TW,2018,32
Engineering,TW,2019,34
Engineering,TW,2020,34
Engineering,TW,2021,39
Engineering,TW,2022,41
Engineering,TW,2023,44
Engineering,TW,2024,48
Engineering,UA,2015,4
Engineering,UA,2016,4
Engineering,UA,2017,4
Engineering,UA,2018,3
Engineering,UA,2019,4
Engineering,UA,2020,3
Engineering,UA,2021,3
Engineering,UA,2022,3
Engineering,UA,2023,2
Engineering,UA,2024,2
Engineering,US,2015,1910
Engineering,US,2016,1868
Engineering,US,2017,1808
Engineering,US,2018,1773
Engineering,US,2019,1732
Engineering,US,2020,1695
Engineering,US,2021,1619
Engineering,US,2022,1538
Engineering,US,2023,1463
Engineering,US,2024,1394
Engineering,VE,2015,2
Engineering,VE,2016,2
Engineering,VE,2017,2
Engineering,VE,2018,2
Engineering,VE,2019,2
Engineering,VE,2020,2
Engineering,VE,2021,2
Engineering,VE,2022,2
Engineering,VE,2023,1
Engineering,VE,2024,1
Engineering,VG,2015,2
Engineering,VG,2016,2
Engineering,VG,2017,2
Engineering,VG,2018,2
Engineering,VG,2019,2
Engineering,VG,2020,2
Engineering,VG,2021,2
Engineering,VG,2022,1
Engineering,VG,2023,1
Engineering,VG,2024,1
Engineering,VN,2016,1
Engineering,VN,2017,1
Engineering,VN,2018,1
Engineering,VN,2019,1
Engineering,VN,2020,2
Engineering,VN,2021,7
Engineering,VN,2022,11
Engineering,VN,2023,12
Engineering,VN,2024,13
Engineering,ZA,2015,7
Engineering,ZA,2016,9
Engineering,ZA,2017,9
Engineering,ZA,2018,8
Engineering,ZA,2019,9
Engineering,ZA,2020,10
Engineering,ZA,2021,13
Engineering,ZA,2022,13
Engineering,ZA,2023,13
Engineering,ZA,2024,14
Environmental Science,AE,2015,2
Environmental Science,AE,2016,1
Environmental Science,AE,2017,1
Environmental Science,AE,2018,1
Environmental Science,AE,2019,1
Environmental Science,AE,2020,2
Environmental Science,AE,2021,3
Environmental Science,AE,2022,3
Environmental Science,AE,2023,4
Environmental Science,AE,2024,4
Environmental Science,AR,2015,3
Environmental Science,AR,2016,3
Environmental Science,AR,2017,3
Environmental Science,AR,2018,3
Environmental Science,AR,2019,3
Environmental Science,AR,2020,4
Environmental Science,AR,2021,4
Environmental Science,AR,2022,4
Environmental Science,AR,2023,4
Environmental Science,AR,2024,4
Environmental Science,AT,2015,7
Environmental Science,AT,2016,6
Environmental Science,AT,2017,5
Environmental Science,AT,2018,7
Environmental Science,AT,2019,9
Environmental Science,AT,2020,9
Environmental Science,AT,2021,10
Environmental Science,AT,2022,11
Environmental Science,AT,2023,12
Environmental Science,AT,2024,13
Environmental Science,AU,2015,70
Environmental Science,AU,2016,72
Environmental Science,AU,2017,79
Environmental Science,AU,2018,83
Environmental Science,AU,2019,88
Environmental Science,AU,2020,91
Environmental Science,AU,2021,93
Environmental Science,AU,2022,98
Environmental Science,AU,2023,101
Environmental Science,AU,2024,102
Environmental Science,BD,2023,1
Environmental Science,BD,2024,1
Environmental Science,BE,2015,16
Environmental Science,BE,2016,16
Environmental Science,BE,2017,16
Environmental Science,BE,2018,14
Environmental Science,BE,2019,14
Environmental Science,BE,2020,14
Environmental Science,BE,2021,14
Environmental Science,BE,2022,13
Environmental Science,BE,2023,13
Environmental Science,BE,2024,14
Environmental Science,BF,2022,1
Environmental Science,BF,2024,1
Environmental Science,BI,2015,1
Environmental Science,BI,2016,1
Environmental Science,BR,2015,10
Environmental Science,BR,2016,9
Environmental Science,BR,2017,9
Environmental Science,BR,2018,11
Environmental Science,BR,2019,11
Environmental Science,BR,2020,12
Environmental Science,BR,2021,12
Environmental Science,BR,2022,13
Environmental Science,BR,2023,13
Environmental Science,BR,2024,14
Environmental Science,CA,2015,96
Environmental Science,CA,2016,91
Environmental Science,CA,2017,87
Environmental Science,CA,2018,86
Environmental Science,CA,2019,87
Environmental Science,CA,2020,86
Environmental Science,CA,2021,82
Environmental Science,CA,2022,80
Environmental Science,CA,2023,70
Environmental Science,CA,2024,63
Environmental Science,CH,2015,24
Environmental Science,CH,2016,29
Environmental Science,CH,2017,29
Environmental Science,CH,2018,34
Environmental Science,CH,2019,36
Environmental Science,CH,2020,36
Environmental Science,CH,2021,36
Environmental Science,CH,2022,34
Environmental Science,CH,2023,34
Environmental Science,CH,2024,33
Environmental Science,CN,2015,20
Environmental Science,CN,2016,24
Environmental Science,CN,2017,28
Environmental Science,CN,2018,32
Environmental Science,CN,2019,36
Environmental Science,CN,2020,49
Environmental Science,CN,2021,63
Environmental Science,CN,2022,77
Environmental Science,CN,2023,96
Environmental Science,CN,2024,111
Environmental Science,CNX,2015,26
Environmental Science,CNX,2016,31
